centroid,beat_num,district,distance_value,distance,start_address,start_lat,start_lng,end_address,end_lat,end_lng,time,time_text,date
"(41.8317123203, -87.6712597608)",914,9,3805,2.4 mi,"1814 W 34th Pl, Chicago, IL 60608, USA",41.8313451,-87.67125150000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,963,16 mins,02/25/2016
"(41.8317123203, -87.6712597608)",914,9,8243,5.1 mi,"1814 W 34th Pl, Chicago, IL 60608, USA",41.8313451,-87.67125150000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2105,35 mins,02/25/2016
"(41.8370437145, -87.7111792296)",1235,12,8577,5.3 mi,"3430-3492 W 31st St, Chicago, IL 60623, USA",41.8371159,-87.7111805,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1845,31 mins,02/25/2016
"(41.8370437145, -87.7111792296)",1235,12,11480,7.1 mi,"3430-3492 W 31st St, Chicago, IL 60623, USA",41.8371159,-87.7111805,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3161,53 mins,02/25/2016
"(41.833816077, -87.7289389582)",1034,10,10405,6.5 mi,"3200-3298 S Keeler Ave, Chicago, IL 60623, USA",41.8338142,-87.72913419999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2548,42 mins,02/25/2016
"(41.833816077, -87.7289389582)",1034,10,12221,7.6 mi,"3200-3298 S Keeler Ave, Chicago, IL 60623, USA",41.8338142,-87.72913419999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3500,58 mins,02/25/2016
"(41.8346801018, -87.6175471601)",1033,10,1307,0.8 mi,"331-333 E 33rd Blvd, Chicago, IL 60616, USA",41.8347453,-87.61754599999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,696,12 mins,02/25/2016
"(41.8346801018, -87.6175471601)",1033,10,11829,7.4 mi,"331-333 E 33rd Blvd, Chicago, IL 60616, USA",41.8347453,-87.61754599999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3421,57 mins,02/25/2016
"(41.8299660542, -87.6411024344)",1013,10,1270,0.8 mi,"3526 S Wallace St, Chicago, IL 60609, USA",41.8299643,-87.6412083,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,428,7 mins,02/25/2016
"(41.8299660542, -87.6411024344)",1013,10,9815,6.1 mi,"3526 S Wallace St, Chicago, IL 60609, USA",41.8299643,-87.6412083,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2668,44 mins,02/25/2016
"(41.9338353575, -87.6768329496)",913,9,15201,9.4 mi,"1926 W Wolfram St, Chicago, IL 60657, USA",41.9336591,-87.6768295,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2959,49 mins,02/25/2016
"(41.9338353575, -87.6768329496)",913,9,4995,3.1 mi,"1926 W Wolfram St, Chicago, IL 60657, USA",41.9336591,-87.6768295,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1501,25 mins,02/25/2016
"(41.9300871341, -87.6618563544)",133,1,13413,8.3 mi,"2641 N Wayne Ave, Chicago, IL 60614, USA",41.9300905,-87.661658,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2404,40 mins,02/25/2016
"(41.9300871341, -87.6618563544)",133,1,4983,3.1 mi,"2641 N Wayne Ave, Chicago, IL 60614, USA",41.9300905,-87.661658,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1513,25 mins,02/25/2016
"(41.9337451019, -87.6980539747)",714,7,15398,9.6 mi,"3001 N California Ave, Chicago, IL 60618, USA",41.9337516,-87.697665,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,2960,49 mins,02/25/2016
"(41.9337451019, -87.6980539747)",714,7,6790,4.2 mi,"3001 N California Ave, Chicago, IL 60618, USA",41.9337516,-87.697665,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1958,33 mins,02/25/2016
"(41.9338038961, -87.7123711449)",912,9,16661,10.4 mi,"2867 N Kimball Ave, Chicago, IL 60618, USA",41.9338042,-87.7123395,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2913,49 mins,02/25/2016
"(41.9338038961, -87.7123711449)",912,9,7236,4.5 mi,"2867 N Kimball Ave, Chicago, IL 60618, USA",41.9338042,-87.7123395,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1725,29 mins,02/25/2016
"(41.9354252332, -87.7283296397)",1032,10,20662,12.8 mi,"4031 W Wellington Ave, Chicago, IL 60641, USA",41.9354237,-87.72833,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3902,1 hour 5 mins,02/25/2016
"(41.9354252332, -87.7283296397)",1032,10,8409,5.2 mi,"4031 W Wellington Ave, Chicago, IL 60641, USA",41.9354237,-87.72833,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2219,37 mins,02/25/2016
"(41.9315207884, -87.7478332547)",1031,10,18508,11.5 mi,"4826-4832 W Diversey Ave, Chicago, IL 60639, USA",41.93152449999999,-87.7478331,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3372,56 mins,02/25/2016
"(41.9315207884, -87.7478332547)",1031,10,8907,5.5 mi,"4826-4832 W Diversey Ave, Chicago, IL 60639, USA",41.93152449999999,-87.7478331,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2238,37 mins,02/25/2016
"(41.9331006203, -87.7662642465)",1412,14,23212,14.4 mi,"2900 N Central Ave, Chicago, IL 60634, USA",41.93318180000001,-87.76637269999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,4124,1 hour 9 mins,02/25/2016
"(41.9331006203, -87.7662642465)",1412,14,12457,7.7 mi,"2900 N Central Ave, Chicago, IL 60634, USA",41.93318180000001,-87.76637269999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3522,59 mins,02/25/2016
"(41.9348006066, -87.7940654067)",211,2,23585,14.7 mi,"3005 N Rutherford Ave, Chicago, IL 60634, USA",41.934796,-87.7943488,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,4430,1 hour 14 mins,02/25/2016
"(41.9348006066, -87.7940654067)",211,2,13823,8.6 mi,"3005 N Rutherford Ave, Chicago, IL 60634, USA",41.934796,-87.7943488,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3506,58 mins,02/25/2016
"(41.9238404576, -87.679966897)",915,9,14594,9.1 mi,"2300 N Seeley Ave, Chicago, IL 60647, USA",41.9238956,-87.67907240000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2614,44 mins,02/25/2016
"(41.9238404576, -87.679966897)",915,9,4397,2.7 mi,"2300 N Seeley Ave, Chicago, IL 60647, USA",41.9238956,-87.67907240000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1486,25 mins,02/25/2016
"(41.9294240065, -87.642534048)",1421,14,15448,9.6 mi,"2555 N Clark St, Chicago, IL 60614, USA",41.9295998,-87.642746,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2651,44 mins,02/25/2016
"(41.9294240065, -87.642534048)",1421,14,5925,3.7 mi,"2558 N Clark St, Chicago, IL 60614, USA",41.9293675,-87.6427221,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2244,37 mins,02/25/2016
"(41.9281226163, -87.728102929)",1931,19,18969,11.8 mi,"4000-4030 W Wrightwood Ave, Chicago, IL 60647, USA",41.9281102,-87.72810249999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,4077,1 hour 8 mins,02/25/2016
"(41.9281226163, -87.728102929)",1931,19,8506,5.3 mi,"4000-4030 W Wrightwood Ave, Chicago, IL 60647, USA",41.9281102,-87.72810249999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1855,31 mins,02/25/2016
"(41.9236481547, -87.7909748345)",1932,19,23906,14.9 mi,"6622 W Grand Ave, Elmwood Park, IL 60707, USA",41.9236777,-87.79097569999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,4972,1 hour 23 mins,02/25/2016
"(41.9236481547, -87.7909748345)",1932,19,11870,7.4 mi,"6622 W Grand Ave, Elmwood Park, IL 60707, USA",41.9236777,-87.79097569999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2853,48 mins,02/25/2016
"(41.9229698915, -87.7022889242)",1411,14,14121,8.8 mi,"3001 N Sacramento Ave, Chicago, IL 60618, USA",41.9229706,-87.70225119999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2626,44 mins,02/25/2016
"(41.9229698915, -87.7022889242)",1411,14,4697,2.9 mi,"3001 N Sacramento Ave, Chicago, IL 60618, USA",41.9229706,-87.70225119999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1388,23 mins,02/25/2016
"(41.923004788, -87.6924802062)",2523,25,14261,8.9 mi,"2255-2305 N Rockwell St, Chicago, IL 60647, USA",41.9229986,-87.6927965,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2725,45 mins,02/25/2016
"(41.923004788, -87.6924802062)",2523,25,4177,2.6 mi,"2255-2305 N Rockwell St, Chicago, IL 60647, USA",41.9229986,-87.6927965,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1786,30 mins,02/25/2016
"(41.9228132949, -87.712054569)",2521,25,17431,10.8 mi,"2300 N Kimball Ave, Chicago, IL 60647, USA",41.9228307,-87.7120407,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3619,1 hour 0 mins,02/25/2016
"(41.9228132949, -87.712054569)",2521,25,6775,4.2 mi,"2300 N Kimball Ave, Chicago, IL 60647, USA",41.92291640000001,-87.7121124,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2009,33 mins,02/25/2016
"(41.921279312, -87.7658559754)",2514,25,21893,13.6 mi,"2235-2305 N Central Ave, Chicago, IL 60639, USA",41.9212783,-87.7658822,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3904,1 hour 5 mins,02/25/2016
"(41.921279312, -87.7658559754)",2514,25,9852,6.1 mi,"2235-2305 N Central Ave, Chicago, IL 60639, USA",41.9212783,-87.7658822,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2547,42 mins,02/25/2016
"(41.917757483, -87.6327250869)",1935,19,11031,6.9 mi,"1911-1969 N Stockton Dr, Chicago, IL 60614, USA",41.91779,-87.6325949,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2412,40 mins,02/25/2016
"(41.917757483, -87.6327250869)",1935,19,5943,3.7 mi,"1911-1969 N Stockton Dr, Chicago, IL 60614, USA",41.91779,-87.6325949,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2266,38 mins,02/25/2016
"(41.9218047771, -87.6463214314)",2511,25,13031,8.1 mi,"701 W Webster Ave, Chicago, IL 60614, USA",41.9218052,-87.6462992,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2126,35 mins,02/25/2016
"(41.9218047771, -87.6463214314)",2511,25,4787,3.0 mi,"701 W Webster Ave, Chicago, IL 60614, USA",41.9218052,-87.6462992,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1798,30 mins,02/25/2016
"(41.9200221748, -87.6603607735)",1432,14,13369,8.3 mi,"1251-1255 W Dickens Ave, Chicago, IL 60614, USA",41.9198229,-87.6603545,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2378,40 mins,02/25/2016
"(41.9200221748, -87.6603607735)",1432,14,4358,2.7 mi,"1251-1255 W Dickens Ave, Chicago, IL 60614, USA",41.9198229,-87.6603545,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1450,24 mins,02/25/2016
"(41.9208538218, -87.7242222801)",2524,25,18887,11.7 mi,"3898 W Palmer St, Chicago, IL 60647, USA",41.9208663,-87.72420199999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3445,57 mins,02/25/2016
"(41.9208538218, -87.7242222801)",2524,25,8024,5.0 mi,"3898 W Palmer St, Chicago, IL 60647, USA",41.9208663,-87.72420199999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2357,39 mins,02/25/2016
"(41.9206164006, -87.7437852974)",1414,14,20342,12.6 mi,"2200 N Kilpatrick Ave, Chicago, IL 60639, USA",41.9206103,-87.7437702,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3630,1 hour 1 min,02/25/2016
"(41.9206164006, -87.7437852974)",1414,14,9297,5.8 mi,"2200 N Kilpatrick Ave, Chicago, IL 60639, USA",41.9206103,-87.7437702,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2785,46 mins,02/25/2016
"(41.9145947036, -87.6459841454)",2512,25,11124,6.9 mi,"1825 N Orchard St, Chicago, IL 60614, USA",41.91459529999999,-87.64596929999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1855,31 mins,02/25/2016
"(41.9145947036, -87.6459841454)",2512,25,4032,2.5 mi,"1825 N Orchard St, Chicago, IL 60614, USA",41.91459529999999,-87.64596929999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1739,29 mins,02/25/2016
"(41.9106020108, -87.6651900233)",1431,14,11918,7.4 mi,"1501 W North Ave, Chicago, IL 60642, USA",41.9106733,-87.6651921,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2511,42 mins,02/25/2016
"(41.9106020108, -87.6651900233)",1431,14,1957,1.2 mi,"1501 W North Ave, Chicago, IL 60642, USA",41.9106733,-87.6651921,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,650,11 mins,02/25/2016
"(41.9140369545, -87.6824271134)",1413,14,13264,8.2 mi,"1808 N Leavitt St, Chicago, IL 60647, USA",41.9140501,-87.68241259999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2152,36 mins,02/25/2016
"(41.9140369545, -87.6824271134)",1413,14,2687,1.7 mi,"1808 N Leavitt St, Chicago, IL 60647, USA",41.9140501,-87.68241259999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1414,24 mins,02/25/2016
"(41.913823309, -87.7003802359)",1811,18,14940,9.3 mi,"1766 N Richmond St, Chicago, IL 60647, USA",41.9138235,-87.70035109999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3105,52 mins,02/25/2016
"(41.913823309, -87.7003802359)",1811,18,4817,3.0 mi,"1766 N Richmond St, Chicago, IL 60647, USA",41.9138235,-87.70035109999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1719,29 mins,02/25/2016
"(41.9097213917, -87.7121600697)",2525,25,15885,9.9 mi,"1546 N Homan Ave, Chicago, IL 60647, USA",41.9095652,-87.7121554,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3332,56 mins,02/25/2016
"(41.9097213917, -87.7121600697)",2525,25,5445,3.4 mi,"1546 N Homan Ave, Chicago, IL 60647, USA",41.9095652,-87.7121554,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1360,23 mins,02/25/2016
"(41.9099795909, -87.7215470534)",2522,25,16631,10.3 mi,"3801 W North Ave, Chicago, IL 60647, USA",41.9098816,-87.7217636,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3464,58 mins,02/25/2016
"(41.9099795909, -87.7215470534)",2522,25,6250,3.9 mi,"3801 W North Ave, Chicago, IL 60647, USA",41.9098816,-87.7217636,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2055,34 mins,02/25/2016
"(41.909836423, -87.7313302342)",1813,18,17441,10.8 mi,"4159-4199 W North Ave, Chicago, IL 60639, USA",41.9097099,-87.7315216,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3815,1 hour 4 mins,02/25/2016
"(41.909836423, -87.7313302342)",1813,18,6652,4.1 mi,"4200 W North Ave, Chicago, IL 60639, USA",41.9098634,-87.7313301,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1863,31 mins,02/25/2016
"(41.90964801, -87.7460358606)",1422,14,18891,11.7 mi,"1576-1598 N Cicero Ave, Chicago, IL 60651, USA",41.909317,-87.746254,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3125,52 mins,02/25/2016
"(41.90964801, -87.7460358606)",1422,14,8256,5.1 mi,"1576-1598 N Cicero Ave, Chicago, IL 60651, USA",41.909317,-87.746254,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2223,37 mins,02/25/2016
"(41.9127184145, -87.7906332719)",1433,14,23621,14.7 mi,"6615 W Bloomingdale Ave, Chicago, IL 60707, USA",41.9127067,-87.7906184,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3917,1 hour 5 mins,02/25/2016
"(41.9127184145, -87.7906332719)",1433,14,12724,7.9 mi,"6615 W Bloomingdale Ave, Chicago, IL 60707, USA",41.9127067,-87.7906184,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2757,46 mins,02/25/2016
"(41.9085955757, -87.7607652407)",1434,14,20894,13.0 mi,"1533 N Long Ave, Chicago, IL 60651, USA",41.9085932,-87.7609025,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3789,1 hour 3 mins,02/25/2016
"(41.9085955757, -87.7607652407)",1434,14,10138,6.3 mi,"1533 N Long Ave, Chicago, IL 60651, USA",41.9085932,-87.7609025,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3032,51 mins,02/25/2016
"(41.9084529697, -87.7705536716)",2535,25,20882,13.0 mi,"1528 N Menard Ave, Chicago, IL 60651, USA",41.9084495,-87.770721,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3780,1 hour 3 mins,02/25/2016
"(41.9084529697, -87.7705536716)",2535,25,10126,6.3 mi,"1528 N Menard Ave, Chicago, IL 60651, USA",41.9084495,-87.770721,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3023,50 mins,02/25/2016
"(41.9051206329, -87.6280513524)",2534,25,9321,5.8 mi,"20 E Scott St, Chicago, IL 60610, USA",41.9051212,-87.6280331,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1576,26 mins,02/25/2016
"(41.9051206329, -87.6280513524)",2534,25,4398,2.7 mi,"20 E Scott St, Chicago, IL 60610, USA",41.9051212,-87.6280331,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2019,34 mins,02/25/2016
"(41.9074638306, -87.6374490425)",2533,25,9616,6.0 mi,"314-322 W Schiller St, Chicago, IL 60610, USA",41.907605,-87.63745639999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1767,29 mins,02/25/2016
"(41.9074638306, -87.6374490425)",2533,25,4797,3.0 mi,"1400 N Orleans St, Chicago, IL 60610, USA",41.9076033,-87.6375139,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1735,29 mins,02/25/2016
"(41.9048811561, -87.649813542)",2513,25,11193,7.0 mi,"1224-1378 N Kingsbury St, Chicago, IL 60642, USA",41.9051176,-87.6493228,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1808,30 mins,02/25/2016
"(41.9048811561, -87.649813542)",2513,25,2911,1.8 mi,"1224-1378 N Kingsbury St, Chicago, IL 60642, USA",41.9051176,-87.6493228,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1360,23 mins,02/25/2016
"(41.9065794138, -87.6788867982)",1824,18,12256,7.6 mi,"1351 N Hoyne Ave, Chicago, IL 60622, USA",41.9065761,-87.6790851,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2005,33 mins,02/25/2016
"(41.9065794138, -87.6788867982)",1824,18,2115,1.3 mi,"1351 N Hoyne Ave, Chicago, IL 60622, USA",41.9065761,-87.6790851,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1067,18 mins,02/25/2016
"(41.7740333469, -87.6334085473)",1821,18,6777,4.2 mi,"6612 S Harvard Ave, Chicago, IL 60621, USA",41.7740353,-87.6332651,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1270,21 mins,02/25/2016
"(41.7740333469, -87.6334085473)",1821,18,17289,10.7 mi,"6612 S Harvard Ave, Chicago, IL 60621, USA",41.7740353,-87.6332651,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3368,56 mins,02/25/2016
"(41.7743159867, -87.6445927511)",1822,18,9247,5.7 mi,"6565-6599 S Halsted St, Chicago, IL 60621, USA",41.7743152,-87.64464319999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1597,27 mins,02/25/2016
"(41.7743159867, -87.6445927511)",1822,18,19611,12.2 mi,"6565-6599 S Halsted St, Chicago, IL 60621, USA",41.7743152,-87.64464319999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3478,58 mins,02/25/2016
"(41.7741530077, -87.6543581976)",1424,14,8661,5.4 mi,"1155 W 66th St, Chicago, IL 60621, USA",41.7740822,-87.6542664,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1761,29 mins,02/25/2016
"(41.7741530077, -87.6543581976)",1424,14,14651,9.1 mi,"6601 S Racine Ave, Chicago, IL 60636, USA",41.7741437,-87.65436319999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3545,59 mins,02/25/2016
"(41.7740123619, -87.664073205)",722,7,10920,6.8 mi,"1538 W 66th St, Chicago, IL 60636, USA",41.77401589999999,-87.66407339999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1801,30 mins,02/25/2016
"(41.7740123619, -87.664073205)",722,7,13966,8.7 mi,"6601 S Ashland Ave, Chicago, IL 60636, USA",41.7739525,-87.66396329999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3202,53 mins,02/25/2016
"(41.7738653884, -87.6738897148)",723,7,12125,7.5 mi,"2000-2016 W 66th St, Chicago, IL 60636, USA",41.77388879999999,-87.6738908,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2483,41 mins,02/25/2016
"(41.7738653884, -87.6738897148)",723,7,14818,9.2 mi,"6601-6605 S Damen Ave, Chicago, IL 60636, USA",41.7737923,-87.6736832,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3586,1 hour 0 mins,02/25/2016
"(41.7719403723, -87.6004804718)",724,7,10180,6.3 mi,"Memorial Dr, Chicago, IL 60619, USA",41.7720406,-87.6006795,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1854,31 mins,02/25/2016
"(41.7719403723, -87.6004804718)",724,7,20692,12.9 mi,"Memorial Dr, Chicago, IL 60619, USA",41.7720406,-87.6006795,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3997,1 hour 7 mins,02/25/2016
"(41.7683497102, -87.6835072551)",725,7,12196,7.6 mi,"6901-6915 S Western Ave, Chicago, IL 60636, USA",41.76821899999999,-87.68320469999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2881,48 mins,02/25/2016
"(41.7683497102, -87.6835072551)",725,7,15971,9.9 mi,"6901-6915 S Western Ave, Chicago, IL 60636, USA",41.76821899999999,-87.68320469999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3641,1 hour 1 min,02/25/2016
"(41.7680575597, -87.7003690139)",726,7,20483,12.7 mi,"3223 W Marquette Rd, Chicago, IL 60629, USA",41.7689161,-87.6999431,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3567,59 mins,02/25/2016
"(41.7680575597, -87.7003690139)",726,7,17671,11.0 mi,"3223 W Marquette Rd, Chicago, IL 60629, USA",41.7689161,-87.6999431,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,4050,1 hour 8 mins,02/25/2016
"(41.7634178584, -87.7265855808)",321,3,16606,10.3 mi,"7050 S Pulaski Rd, Chicago, IL 60629, USA",41.7644071,-87.7259957,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3445,57 mins,02/25/2016
"(41.7634178584, -87.7265855808)",321,3,19691,12.2 mi,"7050 S Pulaski Rd, Chicago, IL 60629, USA",41.7644071,-87.7259957,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,4476,1 hour 15 mins,02/25/2016
"(41.7693714019, -87.6183002881)",832,8,8046,5.0 mi,"301-311 E 69th St, Chicago, IL 60637, USA",41.76928119999999,-87.6182966,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1220,20 mins,02/25/2016
"(41.7693714019, -87.6183002881)",832,8,18558,11.5 mi,"301-311 E 69th St, Chicago, IL 60637, USA",41.76928119999999,-87.6182966,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3317,55 mins,02/25/2016
"(41.7643117295, -87.5635910003)",831,8,13397,8.3 mi,"7237 S Coles Ave, Chicago, IL 60649, USA",41.7646107,-87.5631233,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2856,48 mins,02/25/2016
"(41.7643117295, -87.5635910003)",831,8,21501,13.4 mi,"7237 S Coles Ave, Chicago, IL 60649, USA",41.7646107,-87.5631233,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3956,1 hour 6 mins,02/25/2016
