centroid,beat_num,district,distance_value,distance,start_address,start_lat,start_lng,end_address,end_lat,end_lng,time,time_text,date
"(41.8370437145, -87.7111792296)",1235,12,14595,9.1 mi,"3430-3492 W 31st St, Chicago, IL 60623, USA",41.8371159,-87.7111805,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1248,21 mins,02/25/2016
"(41.833816077, -87.7289389582)",1034,10,12111,7.5 mi,"3200-3298 S Keeler Ave, Chicago, IL 60623, USA",41.8338142,-87.72913419999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,809,13 mins,02/25/2016
"(41.833816077, -87.7289389582)",1034,10,13065,8.1 mi,"3200-3298 S Keeler Ave, Chicago, IL 60623, USA",41.8338142,-87.72913419999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1476,25 mins,02/25/2016
"(41.8346801018, -87.6175471601)",1033,10,1202,0.7 mi,"331-333 E 33rd Blvd, Chicago, IL 60616, USA",41.8347453,-87.61754599999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,233,4 mins,02/25/2016
"(41.8346801018, -87.6175471601)",1033,10,10550,6.6 mi,"331-333 E 33rd Blvd, Chicago, IL 60616, USA",41.8347453,-87.61754599999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,985,16 mins,02/25/2016
"(41.8299660542, -87.6411024344)",1013,10,1260,0.8 mi,"3526 S Wallace St, Chicago, IL 60609, USA",41.8299643,-87.6412083,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,171,3 mins,02/25/2016
"(41.8299660542, -87.6411024344)",1013,10,10981,6.8 mi,"3526 S Wallace St, Chicago, IL 60609, USA",41.8299643,-87.6412083,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,912,15 mins,02/25/2016
"(41.9338353575, -87.6768329496)",913,9,13562,8.4 mi,"1926 W Wolfram St, Chicago, IL 60657, USA",41.9336591,-87.6768295,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1068,18 mins,02/25/2016
"(41.9338353575, -87.6768329496)",913,9,5373,3.3 mi,"1926 W Wolfram St, Chicago, IL 60657, USA",41.9336591,-87.6768295,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,703,12 mins,02/25/2016
"(41.9300871341, -87.6618563544)",133,1,14251,8.9 mi,"2641 N Wayne Ave, Chicago, IL 60614, USA",41.9300905,-87.661658,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1182,20 mins,02/25/2016
"(41.9300871341, -87.6618563544)",133,1,4387,2.7 mi,"2641 N Wayne Ave, Chicago, IL 60614, USA",41.9300905,-87.661658,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,771,13 mins,02/25/2016
"(41.9337451019, -87.6980539747)",714,7,14251,8.9 mi,"Kennedy Expy, Chicago, IL 60618, USA",41.9336388,-87.6981627,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,760,13 mins,02/25/2016
"(41.9337451019, -87.6980539747)",714,7,6059,3.8 mi,"Kennedy Expy, Chicago, IL 60618, USA",41.9336388,-87.6981627,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,482,8 mins,02/25/2016
"(41.9338038961, -87.7123711449)",912,9,16085,10.0 mi,"2867 N Kimball Ave, Chicago, IL 60618, USA",41.9338042,-87.7123395,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1060,18 mins,02/25/2016
"(41.9338038961, -87.7123711449)",912,9,7896,4.9 mi,"2867 N Kimball Ave, Chicago, IL 60618, USA",41.9338042,-87.7123395,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,696,12 mins,02/25/2016
"(41.9354252332, -87.7283296397)",1032,10,17946,11.2 mi,"4031 W Wellington Ave, Chicago, IL 60641, USA",41.9354237,-87.72833,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1443,24 mins,02/25/2016
"(41.9354252332, -87.7283296397)",1032,10,9757,6.1 mi,"4031 W Wellington Ave, Chicago, IL 60641, USA",41.9354237,-87.72833,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1078,18 mins,02/25/2016
"(41.9315207884, -87.7478332547)",1031,10,18284,11.4 mi,"4826-4832 W Diversey Ave, Chicago, IL 60639, USA",41.93152449999999,-87.7478331,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1567,26 mins,02/25/2016
"(41.9315207884, -87.7478332547)",1031,10,10095,6.3 mi,"4826-4832 W Diversey Ave, Chicago, IL 60639, USA",41.93152449999999,-87.7478331,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1203,20 mins,02/25/2016
"(41.9331006203, -87.7662642465)",1412,14,23040,14.3 mi,"2900 N Central Ave, Chicago, IL 60634, USA",41.9330896,-87.7662959,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1835,31 mins,02/25/2016
"(41.9331006203, -87.7662642465)",1412,14,14851,9.2 mi,"2900 N Central Ave, Chicago, IL 60634, USA",41.9330896,-87.7662959,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1470,25 mins,02/25/2016
"(41.9348006066, -87.7940654067)",211,2,25520,15.9 mi,"3005 N Rutherford Ave, Chicago, IL 60634, USA",41.934796,-87.7943488,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2126,35 mins,02/25/2016
"(41.9348006066, -87.7940654067)",211,2,15862,9.9 mi,"3005 N Rutherford Ave, Chicago, IL 60634, USA",41.934796,-87.7943488,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1799,30 mins,02/25/2016
"(41.9238404576, -87.679966897)",915,9,13060,8.1 mi,"Kennedy Expy, Chicago, IL 60647, USA",41.9237927,-87.6800284,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,845,14 mins,02/25/2016
"(41.9238404576, -87.679966897)",915,9,4871,3.0 mi,"Kennedy Expy, Chicago, IL 60647, USA",41.9237927,-87.6800284,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,480,8 mins,02/25/2016
"(41.9294240065, -87.642534048)",1421,14,14266,8.9 mi,"2558 N Clark St, Chicago, IL 60614, USA",41.9293675,-87.6427221,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1136,19 mins,02/25/2016
"(41.9294240065, -87.642534048)",1421,14,5857,3.6 mi,"2558 N Clark St, Chicago, IL 60614, USA",41.9293675,-87.6427221,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1001,17 mins,02/25/2016
"(41.9281226163, -87.728102929)",1931,19,17067,10.6 mi,"4000-4030 W Wrightwood Ave, Chicago, IL 60647, USA",41.9281102,-87.72810249999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1384,23 mins,02/25/2016
"(41.9281226163, -87.728102929)",1931,19,8878,5.5 mi,"4000-4030 W Wrightwood Ave, Chicago, IL 60647, USA",41.9281102,-87.72810249999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1020,17 mins,02/25/2016
"(41.9236481547, -87.7909748345)",1932,19,24526,15.2 mi,"6622 W Grand Ave, Elmwood Park, IL 60707, USA",41.9236777,-87.79097569999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1988,33 mins,02/25/2016
"(41.9236481547, -87.7909748345)",1932,19,11656,7.2 mi,"6622 W Grand Ave, Elmwood Park, IL 60707, USA",41.9236777,-87.79097569999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1849,31 mins,02/25/2016
"(41.9229698915, -87.7022889242)",1411,14,14444,9.0 mi,"3001 N Sacramento Ave, Chicago, IL 60618, USA",41.9229706,-87.70225119999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1070,18 mins,02/25/2016
"(41.9229698915, -87.7022889242)",1411,14,6255,3.9 mi,"3001 N Sacramento Ave, Chicago, IL 60618, USA",41.9229706,-87.70225119999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,705,12 mins,02/25/2016
"(41.923004788, -87.6924802062)",2523,25,13799,8.6 mi,"2255-2305 N Rockwell St, Chicago, IL 60647, USA",41.9229986,-87.6927965,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1016,17 mins,02/25/2016
"(41.923004788, -87.6924802062)",2523,25,5610,3.5 mi,"2255-2305 N Rockwell St, Chicago, IL 60647, USA",41.9229986,-87.6927965,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,651,11 mins,02/25/2016
"(41.9228132949, -87.712054569)",2521,25,15261,9.5 mi,"2300 N Kimball Ave, Chicago, IL 60647, USA",41.9228307,-87.7120407,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1211,20 mins,02/25/2016
"(41.9228132949, -87.712054569)",2521,25,7072,4.4 mi,"2300 N Kimball Ave, Chicago, IL 60647, USA",41.9228307,-87.7120407,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,846,14 mins,02/25/2016
"(41.921279312, -87.7658559754)",2514,25,21404,13.3 mi,"2235-2305 N Central Ave, Chicago, IL 60639, USA",41.9212783,-87.7658822,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1714,29 mins,02/25/2016
"(41.921279312, -87.7658559754)",2514,25,9038,5.6 mi,"2235-2305 N Central Ave, Chicago, IL 60639, USA",41.9212783,-87.7658822,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1442,24 mins,02/25/2016
"(41.917757483, -87.6327250869)",1935,19,12485,7.8 mi,"1911-1969 N Stockton Dr, Chicago, IL 60614, USA",41.9176223,-87.6342894,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,977,16 mins,02/25/2016
"(41.917757483, -87.6327250869)",1935,19,5388,3.3 mi,"1911-1969 N Stockton Dr, Chicago, IL 60614, USA",41.9176223,-87.6342894,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,913,15 mins,02/25/2016
"(41.9218047771, -87.6463214314)",2511,25,13313,8.3 mi,"734 W Webster Ave, Chicago, IL 60614, USA",41.9218458,-87.6463,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1201,20 mins,02/25/2016
"(41.9218047771, -87.6463214314)",2511,25,4686,2.9 mi,"734 W Webster Ave, Chicago, IL 60614, USA",41.9218458,-87.6463,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,806,13 mins,02/25/2016
"(41.9200221748, -87.6603607735)",1432,14,13567,8.4 mi,"1251-1255 W Dickens Ave, Chicago, IL 60614, USA",41.9198229,-87.6603545,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1040,17 mins,02/25/2016
"(41.9200221748, -87.6603607735)",1432,14,3704,2.3 mi,"1251-1255 W Dickens Ave, Chicago, IL 60614, USA",41.9198229,-87.6603545,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,630,11 mins,02/25/2016
"(41.9208538218, -87.7242222801)",2524,25,16473,10.2 mi,"3898 W Palmer St, Chicago, IL 60647, USA",41.9208663,-87.72420199999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1417,24 mins,02/25/2016
"(41.9208538218, -87.7242222801)",2524,25,8284,5.1 mi,"3898 W Palmer St, Chicago, IL 60647, USA",41.9208663,-87.72420199999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1052,18 mins,02/25/2016
"(41.9206164006, -87.7437852974)",1414,14,18092,11.2 mi,"2200 N Kilpatrick Ave, Chicago, IL 60639, USA",41.9206103,-87.7437702,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1665,28 mins,02/25/2016
"(41.9206164006, -87.7437852974)",1414,14,7952,4.9 mi,"2200 N Kilpatrick Ave, Chicago, IL 60639, USA",41.9206103,-87.7437702,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1329,22 mins,02/25/2016
"(41.9145947036, -87.6459841454)",2512,25,13316,8.3 mi,"1825 N Orchard St, Chicago, IL 60614, USA",41.91459529999999,-87.64596929999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1207,20 mins,02/25/2016
"(41.9145947036, -87.6459841454)",2512,25,4688,2.9 mi,"1825 N Orchard St, Chicago, IL 60614, USA",41.91459529999999,-87.64596929999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,811,14 mins,02/25/2016
"(41.9106020108, -87.6651900233)",1431,14,10438,6.5 mi,"Kennedy Expy, Chicago, IL 60642, USA",41.9106138,-87.6651576,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,643,11 mins,02/25/2016
"(41.9106020108, -87.6651900233)",1431,14,2249,1.4 mi,"Kennedy Expy, Chicago, IL 60642, USA",41.9106138,-87.6651576,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,278,5 mins,02/25/2016
"(41.9140369545, -87.6824271134)",1413,14,13139,8.2 mi,"1808 N Leavitt St, Chicago, IL 60647, USA",41.9140501,-87.68241259999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1010,17 mins,02/25/2016
"(41.9140369545, -87.6824271134)",1413,14,2611,1.6 mi,"1808 N Leavitt St, Chicago, IL 60647, USA",41.9140501,-87.68241259999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,522,9 mins,02/25/2016
"(41.913823309, -87.7003802359)",1811,18,14562,9.0 mi,"1766 N Richmond St, Chicago, IL 60647, USA",41.9138235,-87.70035109999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1300,22 mins,02/25/2016
"(41.913823309, -87.7003802359)",1811,18,4666,2.9 mi,"1766 N Richmond St, Chicago, IL 60647, USA",41.9138235,-87.70035109999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,743,12 mins,02/25/2016
"(41.9097213917, -87.7121600697)",2525,25,14370,8.9 mi,"1546 N Homan Ave, Chicago, IL 60647, USA",41.9095652,-87.7121554,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1385,23 mins,02/25/2016
"(41.9097213917, -87.7121600697)",2525,25,5382,3.3 mi,"1546 N Homan Ave, Chicago, IL 60647, USA",41.9095652,-87.7121554,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,768,13 mins,02/25/2016
"(41.9099795909, -87.7215470534)",2522,25,16131,10.0 mi,"3800 IL-64, Chicago, IL 60647, USA",41.9099913,-87.72154719999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1379,23 mins,02/25/2016
"(41.9099795909, -87.7215470534)",2522,25,5355,3.3 mi,"3800 IL-64, Chicago, IL 60647, USA",41.9099913,-87.72154719999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,920,15 mins,02/25/2016
"(41.909836423, -87.7313302342)",1813,18,16609,10.3 mi,"4200 W North Ave, Chicago, IL 60639, USA",41.9098634,-87.7313301,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1483,25 mins,02/25/2016
"(41.909836423, -87.7313302342)",1813,18,5832,3.6 mi,"4200 W North Ave, Chicago, IL 60639, USA",41.9098634,-87.7313301,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1018,17 mins,02/25/2016
"(41.90964801, -87.7460358606)",1422,14,18244,11.3 mi,"1551 N Cicero Ave, Chicago, IL 60639, USA",41.909648,-87.74602870000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1468,24 mins,02/25/2016
"(41.90964801, -87.7460358606)",1422,14,8107,5.0 mi,"1551 N Cicero Ave, Chicago, IL 60639, USA",41.909648,-87.74602870000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1141,19 mins,02/25/2016
"(41.9127184145, -87.7906332719)",1433,14,22569,14.0 mi,"6615 W Bloomingdale Ave, Chicago, IL 60707, USA",41.9127067,-87.7906184,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1754,29 mins,02/25/2016
"(41.9127184145, -87.7906332719)",1433,14,12245,7.6 mi,"6615 W Bloomingdale Ave, Chicago, IL 60707, USA",41.9127067,-87.7906184,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1680,28 mins,02/25/2016
"(41.9085955757, -87.7607652407)",1434,14,20579,12.8 mi,"1533 N Long Ave, Chicago, IL 60651, USA",41.9085932,-87.7609025,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1626,27 mins,02/25/2016
"(41.9085955757, -87.7607652407)",1434,14,8209,5.1 mi,"1533 N Long Ave, Chicago, IL 60651, USA",41.9085932,-87.7609025,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1380,23 mins,02/25/2016
"(41.9084529697, -87.7705536716)",2535,25,21333,13.3 mi,"1528 N Menard Ave, Chicago, IL 60651, USA",41.9084495,-87.770721,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1612,27 mins,02/25/2016
"(41.9084529697, -87.7705536716)",2535,25,10179,6.3 mi,"1528 N Menard Ave, Chicago, IL 60651, USA",41.9084495,-87.770721,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1498,25 mins,02/25/2016
"(41.9051206329, -87.6280513524)",2534,25,12031,7.5 mi,"20 E Scott St, Chicago, IL 60610, USA",41.9051212,-87.6280331,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1091,18 mins,02/25/2016
"(41.9051206329, -87.6280513524)",2534,25,4263,2.6 mi,"20 E Scott St, Chicago, IL 60610, USA",41.9051212,-87.6280331,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,839,14 mins,02/25/2016
"(41.9074638306, -87.6374490425)",2533,25,11708,7.3 mi,"1400 N Orleans St, Chicago, IL 60610, USA",41.9076033,-87.6375139,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,968,16 mins,02/25/2016
"(41.9074638306, -87.6374490425)",2533,25,3786,2.4 mi,"1400 N Orleans St, Chicago, IL 60610, USA",41.9076033,-87.6375139,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,623,10 mins,02/25/2016
"(41.9048811561, -87.649813542)",2513,25,10931,6.8 mi,"1224-1378 N Kingsbury St, Chicago, IL 60642, USA",41.9051176,-87.6493228,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,859,14 mins,02/25/2016
"(41.9048811561, -87.649813542)",2513,25,2729,1.7 mi,"1224-1378 N Kingsbury St, Chicago, IL 60642, USA",41.9051176,-87.6493228,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,446,7 mins,02/25/2016
"(41.9065794138, -87.6788867982)",1824,18,11364,7.1 mi,"1351 N Hoyne Ave, Chicago, IL 60622, USA",41.9065761,-87.6790851,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,982,16 mins,02/25/2016
"(41.9065794138, -87.6788867982)",1824,18,2087,1.3 mi,"1351 N Hoyne Ave, Chicago, IL 60622, USA",41.9065761,-87.6790851,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,379,6 mins,02/25/2016
"(41.7740333469, -87.6334085473)",1821,18,7161,4.4 mi,"6612 S Harvard Ave, Chicago, IL 60621, USA",41.7740353,-87.6332651,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,492,8 mins,02/25/2016
"(41.7740333469, -87.6334085473)",1821,18,16875,10.5 mi,"6612 S Harvard Ave, Chicago, IL 60621, USA",41.7740353,-87.6332651,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1180,20 mins,02/25/2016
"(41.7743159867, -87.6445927511)",1822,18,7734,4.8 mi,"724-798 W 66th St, Chicago, IL 60621, USA",41.7742829,-87.6445918,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,582,10 mins,02/25/2016
"(41.7743159867, -87.6445927511)",1822,18,17448,10.8 mi,"724-798 W 66th St, Chicago, IL 60621, USA",41.7742829,-87.6445918,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1270,21 mins,02/25/2016
"(41.7741530077, -87.6543581976)",1424,14,8959,5.6 mi,"6601 S Racine Ave, Chicago, IL 60636, USA",41.7741437,-87.65436319999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,701,12 mins,02/25/2016
"(41.7741530077, -87.6543581976)",1424,14,18673,11.6 mi,"6601 S Racine Ave, Chicago, IL 60636, USA",41.7741437,-87.65436319999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1389,23 mins,02/25/2016
"(41.7740123619, -87.664073205)",722,7,9777,6.1 mi,"1538 W 66th St, Chicago, IL 60636, USA",41.77401589999999,-87.66407339999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,804,13 mins,02/25/2016
"(41.7740123619, -87.664073205)",722,7,19491,12.1 mi,"1538 W 66th St, Chicago, IL 60636, USA",41.77401589999999,-87.66407339999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1492,25 mins,02/25/2016
"(41.7738653884, -87.6738897148)",723,7,10578,6.6 mi,"2000-2016 W 66th St, Chicago, IL 60636, USA",41.77388879999999,-87.6738908,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,927,15 mins,02/25/2016
"(41.7738653884, -87.6738897148)",723,7,20292,12.6 mi,"2000-2016 W 66th St, Chicago, IL 60636, USA",41.77388879999999,-87.6738908,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1615,27 mins,02/25/2016
"(41.7719403723, -87.6004804718)",724,7,9422,5.9 mi,"Memorial Dr, Chicago, IL 60619, USA",41.7720406,-87.6006795,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,855,14 mins,02/25/2016
"(41.7719403723, -87.6004804718)",724,7,19136,11.9 mi,"Memorial Dr, Chicago, IL 60619, USA",41.7720406,-87.6006795,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1543,26 mins,02/25/2016
"(41.7683497102, -87.6835072551)",725,7,11589,7.2 mi,"2400-2408 W Lithuanian Plaza Ct, Chicago, IL 60629, USA",41.7683176,-87.683506,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1049,17 mins,02/25/2016
"(41.7683497102, -87.6835072551)",725,7,21303,13.2 mi,"2400-2408 W Lithuanian Plaza Ct, Chicago, IL 60629, USA",41.7683176,-87.683506,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1737,29 mins,02/25/2016
"(41.7680575597, -87.7003690139)",726,7,13186,8.2 mi,"6907 S Kedzie Ave, Chicago, IL 60629, USA",41.7680703,-87.7028064,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1231,21 mins,02/25/2016
"(41.7680575597, -87.7003690139)",726,7,22900,14.2 mi,"6907 S Kedzie Ave, Chicago, IL 60629, USA",41.7680703,-87.7028064,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1919,32 mins,02/25/2016
"(41.7634178584, -87.7265855808)",321,3,16886,10.5 mi,"7050 S Pulaski Rd, Chicago, IL 60629, USA",41.7644071,-87.7259957,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1511,25 mins,02/25/2016
"(41.7634178584, -87.7265855808)",321,3,21679,13.5 mi,"7050 S Pulaski Rd, Chicago, IL 60629, USA",41.7644071,-87.7259957,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2165,36 mins,02/25/2016
"(41.7693714019, -87.6183002881)",832,8,8614,5.4 mi,"301-311 E 69th St, Chicago, IL 60637, USA",41.76928119999999,-87.6182966,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,572,10 mins,02/25/2016
"(41.7693714019, -87.6183002881)",832,8,18329,11.4 mi,"301-311 E 69th St, Chicago, IL 60637, USA",41.76928119999999,-87.6182966,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1259,21 mins,02/25/2016
"(41.7643117295, -87.5635910003)",831,8,15006,9.3 mi,"7237 S Coles Ave, Chicago, IL 60649, USA",41.7646107,-87.5631233,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,937,16 mins,02/25/2016
"(41.7643117295, -87.5635910003)",831,8,21002,13.1 mi,"7237 S Coles Ave, Chicago, IL 60649, USA",41.7646107,-87.5631233,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1570,26 mins,02/25/2016
"(41.7696844531, -87.5837315245)",833,8,14324,8.9 mi,"1647-1717 E 69th St, Chicago, IL 60649, USA",41.769714,-87.5837322,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,951,16 mins,02/25/2016
"(41.7696844531, -87.5837315245)",833,8,20320,12.6 mi,"1647-1717 E 69th St, Chicago, IL 60649, USA",41.769714,-87.5837322,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1584,26 mins,02/25/2016
"(41.7636137818, -87.6300490528)",731,7,8244,5.1 mi,"200-212 W 72nd St, Chicago, IL 60621, USA",41.7635925,-87.6300483,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,505,8 mins,02/25/2016
"(41.7636137818, -87.6300490528)",731,7,17959,11.2 mi,"200-212 W 72nd St, Chicago, IL 60621, USA",41.7635925,-87.6300483,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1192,20 mins,02/25/2016
"(41.7634843553, -87.6394811279)",322,3,9026,5.6 mi,"532-598 W 72nd St, Chicago, IL 60621, USA",41.7634528,-87.63947999999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,616,10 mins,02/25/2016
